"nutsm_ids","rep_1","rep_2","rep_3","rep_4","rep_5","rep_6","rep_7","rep_8","rep_9","rep_10","rep_11","rep_12","rep_13","rep_14","rep_15","rep_16","rep_17","rep_18","rep_19","rep_20","rep_21","rep_22","rep_23","rep_24","rep_25","rep_26","rep_27","rep_28","rep_29","rep_30","rep_31","rep_32","rep_33","rep_34","rep_35","rep_36","rep_37","rep_38","rep_39","rep_40","rep_41","rep_42","rep_43","rep_44","rep_45","rep_46","rep_47","rep_48","rep_49","rep_50","rep_51","rep_52","rep_53","rep_54","rep_55","rep_56","rep_57","rep_58","rep_59","rep_60","rep_61","rep_62","rep_63","rep_64","rep_65","rep_66","rep_67","rep_68","rep_69","rep_70","rep_71","rep_72","rep_73","rep_74","rep_75","rep_76","rep_77","rep_78","rep_79","rep_80","rep_81","rep_82","rep_83","rep_84","rep_85","rep_86","rep_87","rep_88","rep_89","rep_90","rep_91","rep_92","rep_93","rep_94","rep_95","rep_96","rep_97","rep_98","rep_99","rep_100"
"AL032",0.635497238722923,0.801443818823436,0.447276878577222,0.773197951938205,0.944438794590816,0.940817014502898,0.607988695618601,0.640775877465567,0.799298439825467,0.836268024260549,0.904390677991345,0.892753973373168,0.816176855023119,0.659667118028065,0.76011568708832,0.322821727546312,0.73331517304584,0.5951950599675,0.652506329362167,0.741047022864664,0.918849438866458,0.592643163951173,0.737374802162541,0.894832286187387,0.887653305026863,0.967120600202329,0.700216128262565,0.835745789175867,0.703354186405456,0.627648205068291,0.838098873781665,0.673077605134255,0.888833830437376,0.919307242786722,0.770629606234257,0.490487836486537,0.799355768213271,0.588898377072452,0.74247349603503,0.777288928803939,0.764460133547295,0.811521584296571,0.760840727264126,0.658089126246657,0.70057895436589,0.653552970818523,0.784367080269192,0.818451252978617,0.769465538366513,0.690611714114183,0.879490998542913,0.335216302015484,0.693406877356897,0.690976393465024,0.756565249293106,0.760215545026371,0.714168760433294,0.784087623951134,0.742990637411039,0.370453780892051,0.715612358358294,0.831266309959087,0.633593980663286,0.947444089995688,0.936075084130569,0.83389142139072,0.732678907065508,0.889856743493824,0.496855843826618,0.689280428107426,0.652912424874672,0.517483559080894,0.709055063901269,0.653800986815182,0.720752766580052,0.472132000241562,0.667781892552074,0.861236835316014,0.658638224925994,0.833503651449939,0.531423349240188,0.553998003042091,0.633929893435507,0.619652249965429,0.630152242029981,0.701247629988895,0.603787238138599,0.535167160840108,0.519215476225474,0.772316505046423,0.8388030518862,0.552897197051365,0.957022558776746,0.596695407406566,0.727400398484023,0.90127057112937,0.831146908996736,0.850024569045804,0.832872898971243,0.703394272551423
"AL035",0.461399258792895,0.662134299079271,0.62754442054552,0.675780172359287,0.74734065345784,0.823456389764531,0.56052862106688,0.676240202804254,0.759597987597167,0.889869135573238,0.587974727636316,0.814579402774646,0.75328803075522,0.707089777944675,0.740181041605862,0.404544304058017,0.461463873787316,0.483619352444826,0.77869318121999,0.760749877593394,0.815138797880842,0.607080721479295,0.709165072781133,0.805653583891294,0.736949422128067,0.82438305254831,0.719559979367625,0.760520297396883,0.711001080485386,0.567781193943925,0.858373543735431,0.727601643157033,0.729187246634836,0.851260931938244,0.713310247850895,0.747994748207302,0.704923971916217,0.692731931748163,0.722627641674053,0.467669788771124,0.846594328797467,0.794805378272583,0.707246793410506,0.743041273352226,0.794822598921882,0.816956667005858,0.743289766029255,0.819834082511115,0.657061674576637,0.578394019853765,0.674282484606119,0.687230898237322,0.387957289961428,0.788860700989851,0.751624057824231,0.518046196477297,0.734286198625323,0.540465212449293,0.677075302493445,0.161386304595634,0.75659279508113,0.773903210759983,0.827756022662795,0.811677369515258,0.925464803732432,0.474563309227136,0.627967152255452,0.735322795661384,0.620095921742556,0.439045258895936,0.762739023591042,0.636764025690168,0.499435483211343,0.513841965743651,0.672189256411699,0.650932514198691,0.485762490869189,0.738750359282134,0.504868379294292,0.880222882273142,0.585330993611654,0.586915110390165,0.293755334543194,0.665518506938501,0.445233900431211,0.605205965626714,0.474895469702888,0.25916084246916,0.649070643663675,0.654320678380716,0.671504173095591,0.425113324226443,0.871083341722565,0.685133086270052,0.589460905799261,0.706975111145868,0.74504159272791,0.809833807864361,0.850335719392998,0.637057961887055
"AL033",0.58427074525196,0.658726990837493,0.513559037057345,0.646487631197234,0.674335904498909,0.76911266999185,0.572040669954091,0.473116565672267,0.75145410985656,0.890249579019823,0.6328389893475,0.83214853371704,0.685332714985815,0.658333735936573,0.756470109404675,0.255083508055293,0.463439697234026,0.255925700403381,0.686696131588624,0.706895334440419,0.653865505364371,0.528874695435602,0.712133143625975,0.755417661827333,0.72526229578035,0.806129394209199,0.694865172220763,0.794396853937292,0.686726536236194,0.449842510293031,0.856913786587973,0.718272724619428,0.644482004490309,0.764633133392743,0.640145440127866,0.61399167070942,0.659603097205143,0.666122511352713,0.659237943169225,0.52957879310712,0.796924677112065,0.57958437245981,0.651056607642015,0.719078676684183,0.752533820040214,0.730712102408089,0.687852002836106,0.730688937757006,0.602065632527909,0.561936798574656,0.501187731018684,0.638189291932402,0.332528573383141,0.740420055819388,0.711098176286808,0.468787191989992,0.607700115139496,0.442980933776858,0.626993953712868,0.155126073738214,0.642587525722287,0.7219245346527,0.674369956479454,0.798621134251069,0.905445745123022,0.543504629074857,0.612537456453032,0.7013599708728,0.41812053118778,0.402894998663746,0.784906614680861,0.448130500777964,0.46936260303706,0.562269521404441,0.640075871413489,0.523745643575709,0.490535767944505,0.691804558437127,0.428947838858611,0.857050890497947,0.369191066324263,0.777874618900119,0.252467899690597,0.626680899443378,0.392909079065281,0.597244889581254,0.360922858664574,0.437610262845097,0.554726867591118,0.597719505472996,0.598164037867924,0.305192158914574,0.878574523918827,0.673366836213208,0.644381077549577,0.660664362777493,0.719398272537394,0.734171659813893,0.816629699592831,0.596833846657227
"AT11",0.51254333045457,0.694921849426926,0.359902102225712,0.618467058286053,0.625876919103719,0.350595073918925,0.527685825935418,0.585503580640133,0.550212705871845,0.735035299090957,0.749082684352348,0.321641635835936,0.600326439666943,0.57370409614849,0.713115656264402,0.380399753970754,0.488446598496217,0.701802806779939,0.597479928853925,0.712711840690305,0.391086866372213,0.567075302643545,0.61907654114573,0.666896905627617,0.799380543569203,0.538006572229177,0.559830159898569,0.801192876206237,0.413803369990476,0.762210784895693,0.722484997452728,0.639330167574801,0.34228310683595,0.730221994316676,0.734912095852864,0.719492500291483,0.628552420107198,0.383827149788298,0.846562796438646,0.49534700484938,0.694718985012243,0.270509690055779,0.408442406449123,0.545546895061834,0.665330084073335,0.414138118523962,0.545004050411165,0.401976901686396,0.615159666811962,0.744036803520318,0.369303762885841,0.34192389258113,0.348654229654671,0.766531897732536,0.63075693564157,0.523074045737976,0.482361125940836,0.614287592658504,0.469785197777374,0.421216329467489,0.70397763623645,0.165525705041319,0.626134094592184,0.272282854702871,0.870603002637813,0.473769522094303,0.76673012388527,0.207277969148032,0.670722149395315,0.6172702802108,0.734562774400841,0.492222792703779,0.482984988584039,0.617656020197986,0.614810956184218,0.275568349702063,0.559766666972835,0.641198873970645,0.466994162086733,0.383504033245161,0.705179324672006,0.677765692067198,0.305403672320204,0.22516378777183,0.296308925728875,0.396959837877779,0.693767274083955,0.755814185703262,0.76764712275811,0.723195014228726,0.659198632344248,0.559597373217502,0.805323286942895,0.580433995035601,0.589805613072672,0.687049096479662,0.746568866261339,0.706474789102041,0.608587418082614,0.806476005127969
"AT12",0.338636580300324,0.302406702768512,0.265712751146835,0.458462661641049,0.378994195250479,0.280161114969089,0.516688000080106,0.491515257959503,0.563238539800913,0.664526737633299,0.713294707546175,0.500721693658043,0.481942361465385,0.536664937436941,0.661362732534902,0.420700615011447,0.665740110247446,0.286406912445992,0.578319370232484,0.227055658298243,0.447777164170604,0.604978192421779,0.429925131590621,0.10278690404221,0.66669499136967,0.51009922889084,0.423743039321726,0.599038970739578,0.417871349238521,0.461252791896907,0.761216096950289,0.59205626756804,0.229954680618378,0.374465169920928,0.61136638672251,0.683682268443214,0.56176534325019,0.375670416910778,0.664202499408867,0.516052593529661,0.593319437203729,0.1997041719338,0.560223619342205,0.420793312566204,0.56705323552715,0.185148798963019,0.175597054403723,0.461811957357409,0.233721662007929,0.16772628043347,0.363659091267605,0.160825749414847,0.232314365109244,0.571216994733491,0.60547708087712,0.37577468004962,0.275674172535228,0.388828592955662,0.383970995280819,0.45731282384834,0.594079897544073,0.223449536403809,0.358388117942325,0.35686023753534,0.619599962772644,0.538389961377327,0.30205412186174,0.310375892496074,0.685953157906752,0.507474754199732,0.469119586539197,0.349985009860636,0.470884823063926,0.438463879598897,0.501157630590467,0.338095430973251,0.537679563067151,0.601136457783786,0.321485698288165,0.401068800879361,0.435198394932795,0.646670587291605,0.324903730486874,0.23126045545934,0.355554984520658,0.258239119366366,0.663252304634576,0.294268532835984,0.360285766500485,0.490023404366879,0.56926161527165,0.240818707085827,0.734746292412844,0.546204319949357,0.464422554639521,0.552390112591811,0.533337938090481,0.592558776496209,0.309940132976188,0.781916885676767
"AT13",0.907228380841746,0.799810867880962,0.552933051825382,0.616423496779101,0.677920610327397,0.389108819230104,0.678811881097544,0.80396140285025,0.760494967476723,0.759134479783364,0.769236347872703,0.78403974288379,0.655244584011366,0.575139490778181,0.75174502884683,0.809142908529311,0.879307976999734,0.861100113936294,0.619455712255116,0.882188840143192,0.396486454633502,0.653528377112825,0.694759046537339,0.586485439102233,0.874987720886211,0.632774962405428,0.582799468023281,0.871557242204266,0.392089071889818,0.822370475571131,0.741846244983223,0.755897185318746,0.641627544648654,0.735511849252759,0.762855305201649,0.808286553373362,0.750041146232499,0.375150443102976,0.925303306764142,0.687112363357901,0.728152569420679,0.311214525835743,0.658704503645456,0.633223138932545,0.710070528633866,0.702637702867532,0.596694077858026,0.55194637729156,0.723687713222718,0.707973239738947,0.228552022864027,0.405083982637928,0.692503645878767,0.83505188556206,0.792474103244003,0.602504063266605,0.655034245957232,0.68806522901,0.409893576415046,0.760563309853038,0.850337168047388,0.455909728110889,0.713687671556724,0.331190894652355,0.915285614349766,0.797815643441416,0.883798517438697,0.559255686770517,0.829761611350588,0.780525310274785,0.697819359367602,0.561472295254886,0.491353780093018,0.706451096384446,0.823611224732744,0.363274440653701,0.885850313053049,0.841839942441269,0.722714506282173,0.344093118223409,0.808454256722417,0.8275197037667,0.562033838869007,0.345426433013562,0.902235170802319,0.737799391512902,0.669544703156486,0.783744742546256,0.832869363713505,0.864285352209759,0.709786807762472,0.818582599689061,0.834317492058035,0.606211539178189,0.769431250736191,0.872160963093548,0.717554236894309,0.700773726671964,0.800385040921879,0.732601355435866
"AT21",0.250080746691653,0.660616241622382,0.693476862354229,0.218077928202158,0.265317144795043,0.612555749207325,0.479739455296166,0.500820485221446,0.297751431662994,0.168235336504784,0.363481741395581,0.874624730870942,0.55179859967296,0.424244035218192,0.281923691800086,0.738224895393616,0.67767359155136,0.594780701098264,0.560131350195771,0.354418221535286,0.228770982938283,0.574838773171393,0.192097205402805,0.141130909226523,0.54998185949888,0.838531535454342,0.290171743391716,0.601784317006054,0.422786863523486,0.310532299849719,0.279710340586687,0.593929791086963,0.425373939001827,0.269128327176226,0.545849016813786,0.623013222745641,0.548991458955215,0.344438221597134,0.246180514079993,0.349380394456889,0.603086428020636,0.357175916080638,0.533167124717013,0.5260285141823,0.54538515651734,0.698299361879532,0.362241502804272,0.436706540723008,0.290267062303776,0.316375987213178,0.512868217114195,0.290996254367939,0.85926225786019,0.269641384126323,0.415389132863198,0.474330521978672,0.315040400433349,0.160844012415708,0.678791036130413,0.40053318160722,0.417108224949178,0.585996171587691,0.397761989965646,0.551096800257726,0.350661623407901,0.856324987076188,0.346402396696701,0.659303636899141,0.629677146442194,0.371060225863261,0.248862380966403,0.393189980201093,0.334736748667408,0.406546641285089,0.551359238518655,0.49477036428533,0.721433239122341,0.316891962161824,0.263337542144265,0.700867058234748,0.647917065068186,0.230480463081021,0.286703605811724,0.562090160471196,0.311262714327642,0.463020993648499,0.643650920046902,0.770782804453114,0.293593604272436,0.239111009824025,0.811259685193933,0.54450926115024,0.193949633637725,0.323395242903914,0.416194608647777,0.474073275768852,0.427180218229617,0.655908008219389,0.498848467941429,0.301544358028593
"AT22",0.243927459391423,0.468780849313387,0.620040733018914,0.208478331357304,0.272476889649381,0.384814170669087,0.443100800602939,0.533844908784056,0.228608378028703,0.163637253386707,0.30395416969358,0.836912801211619,0.456040694859599,0.458763888254295,0.226740683628809,0.642054921239316,0.695574164166429,0.322460139056233,0.508380996323614,0.340489554861932,0.167019251668753,0.39199264633003,0.212368838217368,0.150448331053702,0.535466465002495,0.688631518604657,0.297460901274445,0.606918841927049,0.319032307428776,0.281390272656891,0.233936020661076,0.601979645952988,0.216318730773552,0.248022648673563,0.553073763237138,0.608243997717718,0.510564464994457,0.296321232072339,0.259293652647344,0.235003742652254,0.56956412918309,0.30921352425201,0.496101075892635,0.531500335308393,0.526981488365082,0.55834280309813,0.225471445264801,0.317241868501818,0.242726605895498,0.175873961377933,0.418166525017858,0.245590880255089,0.505467272759229,0.249881150056217,0.372749475224025,0.549138704426003,0.268339065787013,0.255022419179523,0.451326909763352,0.345852356166847,0.39802530287527,0.516678116252455,0.293790825152822,0.45177616688025,0.283195296238271,0.831603969651259,0.341937024996479,0.530554909335998,0.686726064431247,0.300996080321378,0.23545697491001,0.266968003904089,0.275124356824135,0.383528730965404,0.523957048592306,0.428409730551736,0.481085177436137,0.361466429052657,0.173441191500491,0.554838920637967,0.582036321127293,0.272824115144313,0.247540585078292,0.465360458264215,0.381504496797667,0.45413960890758,0.368848756312001,0.768170736221326,0.242710701903586,0.267779872991957,0.636518330853839,0.438769128365663,0.139291544423753,0.322472851565483,0.386361312296434,0.19649893906204,0.387740056302029,0.49152318204793,0.405972181062132,0.26170338943306
"AT31",0.097683774480465,0.156515334528444,0.184186649901636,0.139166260721557,0.219842500451468,0.140797388384881,0.21553056166497,0.148362978293895,0.173795005555792,0.146569581788962,0.217762286363784,0.412510033418328,0.297401697955974,0.415579957279811,0.165721094752227,0.29390356853279,0.451551135392295,0.173734612383351,0.495646192198869,0.271332715621003,0.0414037918291232,0.119468662575028,0.165752259471646,0.0807539768217911,0.398682148638906,0.272308584282803,0.273474391343484,0.218491066751441,0.166237040117235,0.170776432867062,0.145366866022119,0.188431050641882,0.0435323345117975,0.211849664266753,0.152191829025269,0.140318857535392,0.354395081465643,0.226661112901327,0.0622104116516644,0.145644934523818,0.271050702081312,0.166657662559189,0.253949536262659,0.189888004218391,0.230997696356288,0.127209701533219,0.0746331314041132,0.237632778648111,0.141048135299288,0.032174002680637,0.315725296955895,0.130128714987655,0.0746698964186002,0.12525137360292,0.271674470459066,0.19333853263976,0.180922091446919,0.136397060352863,0.280919088430056,0.243475382253786,0.352743535703679,0.159306637768967,0.123594701792181,0.303332992630353,0.0375968547182116,0.287470174566999,0.0967198398774213,0.202205566524616,0.297567493707774,0.193244517411529,0.143921906966493,0.129634268580717,0.189246655234424,0.196273184378195,0.262029487976488,0.29446495420208,0.22722065665129,0.227759152888555,0.131242707137451,0.1735354996008,0.166855857621312,0.159384251478804,0.160825557194889,0.243372898977259,0.13573618699466,0.176310053714218,0.116206275752765,0.349280670924218,0.185407548858358,0.280725686277235,0.291017943702043,0.147740249217457,0.0951946183692653,0.324151253582911,0.221718688729818,0.0608018638436452,0.230322530717153,0.330746124696608,0.148816132017478,0.0892668392668474
"AT32",0.260360782518676,0.54298156232345,0.574647398859868,0.216604223611257,0.289354452115026,0.673630662763996,0.451822129518437,0.515141878070125,0.298314490466027,0.151858742918427,0.385361787727466,0.883252028052385,0.586295113576012,0.410399510365799,0.270393159372202,0.555343305801442,0.626649981644365,0.504180382077685,0.56339848821731,0.228420959759213,0.223846835098282,0.454365637334307,0.268333993979954,0.259514366545206,0.639946387246827,0.777894876478393,0.290652110703061,0.528033162812417,0.427055509379036,0.338256355809763,0.287684053725255,0.469087333821109,0.109473443177233,0.370928263163178,0.505308908710345,0.650231544945049,0.541302475682792,0.337912629595305,0.24109726717412,0.304063755038232,0.321875464136717,0.292109054571117,0.482017836022537,0.514647665521852,0.456970902901135,0.546141933522124,0.339554377916791,0.429418658954465,0.297903504495093,0.185052027730051,0.320938292973561,0.325960751627395,0.764921303597923,0.251901626888311,0.43190192192567,0.486056947744299,0.348636652311967,0.181768060812712,0.634553486137725,0.360533904982482,0.400120299082198,0.434000116680793,0.501877436707439,0.541509805212022,0.257045100371645,0.845283287892407,0.322232711054242,0.60377818176538,0.570745086835381,0.392191047824061,0.230333968271655,0.443176770908546,0.284299419125166,0.420981891700076,0.36919428821753,0.389545811909014,0.464974004345966,0.347850105787397,0.25574471952279,0.691735757030812,0.586089734796705,0.220909241100035,0.304702328520155,0.542133032961234,0.305399362509849,0.406805413258116,0.512899276615482,0.765176863068039,0.296805449186266,0.228533252661524,0.832030072113199,0.57694799043894,0.221654172047078,0.315518547102622,0.464125544952873,0.421321329206281,0.426066725500732,0.611757900674433,0.438057108881916,0.326261398277789
"AT33",0.304687209680424,0.637074028919735,0.690931992642858,0.394289317793742,0.321132932456744,0.70706044160456,0.65881532882606,0.530102016540197,0.578238143893979,0.65921498097866,0.779533084292794,0.915994026455868,0.643048820659033,0.521116649358152,0.448295752830696,0.775881357465439,0.798432862813581,0.702686856450843,0.585959443108895,0.295605988907177,0.583055611711376,0.550488478530212,0.288096521067942,0.369480660188032,0.736015779871541,0.854210472286627,0.380565641360125,0.7278149638766,0.530655916100341,0.50119056774104,0.606282692885149,0.587477920278223,0.297042967474834,0.42973464021722,0.60096425637779,0.768135427756219,0.574409231477883,0.382018680438456,0.486334650538666,0.478208892874579,0.449270812800289,0.409733538738326,0.555965748334902,0.540431232378353,0.545508675124462,0.768328665326884,0.506334877697139,0.568032821613252,0.331995853581971,0.764207051017624,0.331325464015867,0.367590625669811,0.812344425302553,0.658965818572162,0.574874973261729,0.595491253692045,0.435509111096807,0.22002221213608,0.725914037564613,0.379180888238982,0.487396530927721,0.479323851981259,0.556321584434688,0.626539390473361,0.70105296106407,0.866734695780736,0.367477600786544,0.776622937462737,0.663188716174372,0.439641574704516,0.35941541834852,0.604784004884158,0.340334438528817,0.461382376602592,0.733656859705745,0.486316583992249,0.639691400872987,0.590434594358056,0.400839304102953,0.793844607134591,0.653967939287123,0.508143770631225,0.379742578754298,0.593263613259316,0.468813399459677,0.531911853968059,0.691193740381368,0.780131709090256,0.455945905202132,0.324560478532798,0.846123104615795,0.651201812405179,0.648240511115472,0.330526191795307,0.570696499256317,0.692566049291151,0.624402912785142,0.711304224690285,0.630506620510222,0.844290211567226
"AT34",0.106290557853658,0.468560761899079,0.27186515496715,0.165064205172538,0.227575108902439,0.656065924837571,0.35479537885425,0.272968822565463,0.216016620925257,0.131598285910071,0.258168375542117,0.550538105879515,0.521172550161184,0.348563091859938,0.247642603860166,0.349089209319897,0.542770774583978,0.248711231364522,0.519813518914981,0.112350954780866,0.17482797762254,0.398037992502763,0.177463812607857,0.240104153983105,0.519359464781918,0.634165040693186,0.274755265401452,0.345775502599285,0.253731940054027,0.228764564066161,0.244992208726404,0.319427816601322,0.0983315638822162,0.330610323755492,0.44000802914709,0.525410196265775,0.421868154482172,0.297915717027,0.120755633116337,0.213606265546231,0.309431690009818,0.210253120664704,0.36391260860263,0.471445189046331,0.211158751103632,0.422543173839347,0.14752892584481,0.195874942547846,0.252793906065524,0.0287723987137962,0.281105897593217,0.272423246271616,0.591522097477888,0.208956294495102,0.273515919500736,0.302511285729929,0.332791528147606,0.117957877381901,0.549545972375819,0.104654077229297,0.370625789451879,0.196905162610777,0.429162749246298,0.507582430470106,0.0513508287491934,0.453883187401572,0.198712315829301,0.531483094823159,0.310657542709346,0.296953956826804,0.210939180661189,0.317027433066244,0.200743335457637,0.249865447913266,0.229483674458477,0.346278200126377,0.316037482756023,0.275995593054385,0.150476435645066,0.615927382371966,0.249902275130931,0.145985240426716,0.125315593996516,0.370374226074863,0.155200886401768,0.230111284696454,0.332053289806024,0.331755275742917,0.244540415395352,0.21079983935315,0.827927383205142,0.289136727998871,0.160421203664315,0.302413860378323,0.264511815774399,0.365313197209593,0.234865617107804,0.480291294427813,0.269342015988238,0.272998968472475
"BAG1652",0.217504626445995,0.333631312512878,0.261089527593696,0.6210867109705,0.701380235182922,0.499503340589736,0.409151489920635,0.386437973159935,0.639314325724368,0.679792267990526,0.55576115055214,0.6302190040317,0.424751324136689,0.584085429010944,0.42440721555725,0.299148033956883,0.656109857805946,0.524312273348193,0.761266755646043,0.545201194019163,0.23051097952763,0.269837948488198,0.183378061956056,0.336208393874977,0.621030806659953,0.823181235390991,0.60472121302996,0.547867677362398,0.28737113712314,0.497656531421957,0.400575868625806,0.603716637410585,0.111694287664611,0.55557383637978,0.27798764349468,0.464768682451443,0.623976043321568,0.354830430975482,0.590559626107081,0.258141773953202,0.769547579735877,0.412786809631371,0.392821887903349,0.63604602774463,0.635395777361243,0.568541242701521,0.281379686324477,0.585767578883333,0.3208978207982,0.170383328723845,0.50478251775298,0.31877564408219,0.190040860147098,0.675331082379126,0.48391011476262,0.256844719439925,0.470932816022883,0.397325257807793,0.52916958683748,0.238955007989721,0.591446091724828,0.694976833005751,0.588756311204646,0.603279473276283,0.359077834081887,0.247803146730548,0.25761418261305,0.31278223676135,0.525116752237428,0.267016648106151,0.376947752658463,0.306428933111586,0.254432744904693,0.514613633877897,0.545015959592145,0.389673327957512,0.270344979990226,0.60591222453162,0.37009071122786,0.602595561898676,0.199560746162923,0.636065538322896,0.271517229089973,0.573708543837383,0.294012208175429,0.32933898469207,0.168542774961409,0.50304461194454,0.494290838303419,0.498026955775751,0.541253391248249,0.351316073712071,0.251734203957013,0.573939654229022,0.516487276794579,0.402686188948562,0.297084855270256,0.741061900702995,0.373053820256597,0.359405274129408
"BAG1653",0.234064897739946,0.384250263170972,0.233973439721841,0.640523796871882,0.648245932327857,0.527463021558466,0.287262475517631,0.420873455358026,0.665655666255704,0.692688435339291,0.586438052282378,0.518858347279576,0.426413724096294,0.545755868833038,0.390379612390107,0.288455901164678,0.644624539656456,0.491318385943611,0.780201436797935,0.524330119325851,0.280225354112118,0.398052306691985,0.173525834079878,0.383795428325803,0.681410996428469,0.752277951823076,0.601011494192966,0.576689586047096,0.343356948345295,0.53814617768814,0.456292062158712,0.646271382949047,0.0452269889059995,0.511058497490509,0.636676461968775,0.591548010324392,0.603511589913946,0.336634799930315,0.704709720065338,0.230022680870571,0.799646555014609,0.392179735041455,0.406116156950508,0.681496531363055,0.743038524517374,0.447916189901412,0.266369204984881,0.712723477525261,0.333540509247085,0.107074996947656,0.41259274413417,0.318942758794111,0.183543811498979,0.670914031607925,0.497182093384914,0.40231238359646,0.361774090023205,0.440779436820802,0.488985460939254,0.18433241136724,0.4693461901776,0.628760161943009,0.46812922460497,0.469561916104566,0.413394752332911,0.202666240048469,0.287668341775053,0.33491432751373,0.460377340657514,0.20455632550155,0.443343808526442,0.198913210001129,0.25329624479825,0.534675254937389,0.55337317665662,0.312440470175001,0.362360261987674,0.596448803991757,0.39834234856883,0.451654445603215,0.189466247606876,0.671517418755883,0.230110561963252,0.529825661460727,0.261752444016359,0.332552154898755,0.217981075560839,0.505142418805379,0.469270452895929,0.37702740706585,0.547969795352373,0.352276269497203,0.13802384418905,0.574234396364272,0.575095001595386,0.749888548096009,0.265147984386722,0.714735874776502,0.395949028058397,0.450409313535182
"BE10",0.0797207194352603,0.0658414092845826,0.0967406546584804,0.186168679155802,0.201560643355477,0.110328757498627,0.110785282414726,0.120410753393885,0.112763892375424,0.111446123358829,0.117452872981183,0.0520970630969354,0.177343145080753,0.111864551720962,0.152809367347028,0.101162428221721,0.0785671714712211,0.0186502349650941,0.145579505579653,0.0690777223618561,0.0507756566773603,0.0846097643088115,0.137812904982132,0.249211766640879,0.061838286122886,0.0936359731091949,0.227558648120734,0.300189640812233,0.141242235828053,0.155250663105927,0.126282925754118,0.0893731871967677,0.0957038907721464,0.0882546706464143,0.0866339174490661,0.141283546742161,0.171297958133654,0.19466049906882,0.0395770517968599,0.170764179051982,0.249340162085437,0.0800488868896614,0.163272304483444,0.114329794141288,0.0901459741269915,0.0800838184836143,0.0626895489425257,0.0774350105805598,0.107580162869095,0.0308303175527682,0.212618477653107,0.139464081662172,0.0884856558391531,0.12928720798052,0.127745160979174,0.108625409887341,0.123976122950214,0.110833751140328,0.159736627019742,0.0709514514679296,0.0803314952303608,0.296313233067579,0.164555658795647,0.132279522715148,0.035200471684917,0.038979607340106,0.06968314605087,0.0744854238080171,0.198231627101163,0.109603932875393,0.217256392005547,0.103532077140711,0.203992674819956,0.161292981052949,0.142113051150754,0.221717209183855,0.172315699439933,0.0977707573333059,0.0728301562289709,0.0860872038732971,0.054443155096936,0.101453170226546,0.0499640638294482,0.28901323072627,0.0663842251767437,0.0990455022169384,0.159391001489769,0.130983642728304,0.142946089153776,0.15084069090759,0.0942389028258176,0.137035729358934,0.04247363586312,0.246158282710897,0.155483191825178,0.138809185498976,0.141056318125663,0.0924317844351526,0.0770801859464525,0.28919867713042
