"NUTM","run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100","mean"
"AL032",0.412261492658184,0.328091585661145,0.364343100988073,0.403233814758154,0.352279125203188,0.317567151410092,0.407318290701943,0.392116846476731,0.349846560622955,0.418094159794968,0.339672128214309,0.368514719246818,0.468154533054132,0.367901907925619,0.371616749134913,0.276184393057475,0.44785364607535,0.338398521178418,0.308936934185663,0.389624018818924,0.212954505083357,0.290746331333243,0.372709266762617,0.335337386711356,0.246724729013741,0.342632750778861,0.318100167988888,0.402000703983935,0.44812940833844,0.410078928789081,0.310654975713845,0.299625349130372,0.3290309881817,0.398698915940287,0.315864351583919,0.426947777777132,0.443273661572368,0.345314841495217,0.477457523117309,0.29447703248555,0.423209293084019,0.349517969402682,0.326045257195765,0.388468735995811,0.303355307835994,0.339722577543714,0.299739974203656,0.419553669676499,0.295643101852153,0.33260504130629,0.381366622034112,0.37404950892996,0.240834416194224,0.360856985361716,0.381328742966733,0.322935718070664,0.295691098054347,0.295895863891342,0.357900596212773,0.352629689345356,0.412477149795603,0.371687865232798,0.42248958249368,0.293546524670064,0.383189594197508,0.348886492524705,0.488011749730913,0.33843585061704,0.35551243788779,0.269591378128844,0.365243250128298,0.37130460913881,0.383014142717689,0.444646994654671,0.344201671994703,0.41001461317075,0.277190609347183,0.349517669612995,0.466871890970603,0.348370365513488,0.318872188242776,0.407006591165824,0.39959713218726,0.342668414141908,0.391023284983035,0.343882996081055,0.369711011479242,0.273504891889848,0.315485055423454,0.299166396932002,0.43317739382423,0.308378141752613,0.415862709829213,0.326539830606674,0.338463998828679,0.416125950214597,0.32012843900728,0.37955924688527,0.417948960962177,0.377811016000055,0.359232375370714
"AL035",0.421854535387083,0.26927612092207,0.421572117627245,0.333406162997984,0.36917316941417,0.203183224917748,0.383369542293547,0.35210521256418,0.392899015059248,0.401656435848283,0.34286498515876,0.319256528334133,0.443857759408224,0.363375810221946,0.255162833985744,0.247057117019806,0.393942174283215,0.233612995875936,0.306878894853995,0.339891805812139,0.202136962198006,0.300998161010962,0.37180912678502,0.362370962782529,0.32109582172696,0.341015230144559,0.304209750443599,0.40446996844458,0.512753566867657,0.362362714323337,0.30237554623935,0.296060740105771,0.30692506898465,0.344966838270395,0.341040024108377,0.463470914937488,0.331169100456036,0.331496552477085,0.434389653583781,0.289602529899465,0.466072263869804,0.335443292946747,0.357165481457975,0.406345157405677,0.253361272780771,0.325275761370419,0.306650273710705,0.319217964019471,0.307972796454061,0.366056726460072,0.366602072492433,0.422742951488397,0.279901131435889,0.456021305364673,0.321956085983877,0.358698298645278,0.285135002316958,0.237225341415157,0.327888745218174,0.355030161006615,0.382782920794317,0.418311526950469,0.40654163896758,0.293595917396249,0.311374523634848,0.350966125598599,0.476968169432409,0.300037247218596,0.308041351034352,0.218651848897632,0.394764477264393,0.354744922645216,0.340329087786314,0.398991133140815,0.320498662205198,0.3769124727502,0.298705698495861,0.366430780131611,0.389200850514007,0.333106592063822,0.268560171263324,0.300956444587564,0.354520026095916,0.381642703481428,0.378987734254348,0.280944462528121,0.43172225041839,0.279915062964977,0.283011477655103,0.318641877763521,0.325432316201684,0.309728105378726,0.370913765618419,0.404301434936113,0.32316871310437,0.354621659900188,0.303291960607592,0.299124295619589,0.419882939506332,0.360844065786727,0.343650451762132
"AL033",0.32630391524867,0.242725549512291,0.414796406704371,0.319311150236434,0.301450440989826,0.214660129854379,0.314599501920216,0.298174398439733,0.307527300577388,0.318501151553305,0.322613933314582,0.315153149793618,0.428094699980264,0.2933322116996,0.214584124011429,0.207108936584889,0.313158201813425,0.230836512558396,0.268102561922005,0.303127265643404,0.189089975337097,0.243288782319805,0.325700233789024,0.294100415996731,0.208289708092458,0.312547565001,0.25856547695405,0.352242375606101,0.444416693244388,0.350544477036899,0.294492630416551,0.244163133856761,0.289731949957093,0.292282737774116,0.292161287288363,0.354252474214564,0.316690653998352,0.28710691544955,0.401244837512548,0.26908204161644,0.373344528367446,0.299038545736407,0.272140676834965,0.330184392032766,0.206887165926476,0.277905584300325,0.241535656987463,0.303429167837069,0.216969008640568,0.316821788797277,0.28780399063162,0.306846849685587,0.242983712908891,0.346400688906413,0.267027260305636,0.283268492645625,0.231291396246859,0.209210031166788,0.25289045600164,0.30235727788725,0.288903563859627,0.310882325647855,0.361136792548267,0.246931134279642,0.249814820925856,0.259369472873052,0.419717583066678,0.261110451341667,0.255001162041778,0.187668523471284,0.293979436264434,0.3009472440688,0.317963163903596,0.325700042594549,0.28291006489667,0.326631265920874,0.23130493373255,0.308424487142625,0.364355777945139,0.301819445661843,0.200614728116144,0.299353022206115,0.311766541642807,0.335518449656011,0.311521569765781,0.25419880956639,0.354769102569664,0.24713709612343,0.26497998161166,0.277127684107286,0.297715912284131,0.24635688692463,0.272573382299259,0.3371165762908,0.2576905256587,0.327796381349569,0.269011195614178,0.26162420086077,0.37153111844855,0.331426820316604,0.292668942572664
"AT11",0.130090221929675,0.0941633960375949,0.109311195538293,0.149249795665715,0.089144947463892,0.190023169814511,0.133278118568708,0.112747869018577,0.093648224931149,0.144515489123317,0.111082587787015,0.118862653891213,0.180805526440034,0.104695191883435,0.142822178576164,0.107082300471265,0.123254022482479,0.12993060139938,0.121663956546118,0.152767472203473,0.095681759514147,0.088842456383713,0.147042729526628,0.0988451271525483,0.0831918491121506,0.0916305453519132,0.12037013693229,0.168477317113554,0.147646725889955,0.13577613397838,0.0949809947856168,0.10384660339519,0.107686358973529,0.142293977800947,0.120092438947052,0.0917856029164653,0.13332266476292,0.141656156087977,0.145773450867721,0.116388222248506,0.102253142901998,0.106695230813794,0.108625932437209,0.109507483132955,0.144523959958298,0.103742330958246,0.117307805587868,0.116948347627359,0.119386454489242,0.109218547514059,0.109958830999342,0.119925446620027,0.0962899662858595,0.103338685767983,0.106678423611519,0.10515583351519,0.102672842672788,0.125834778924058,0.0930159451765892,0.09717034781113,0.111525255764004,0.0877440610814999,0.122603716729331,0.100906966426212,0.110728883060488,0.0946410132649839,0.178239020073431,0.0877495605185182,0.0917235505899675,0.109644349536456,0.105529755295915,0.107249307171208,0.168449020914594,0.110083713144411,0.0989158727523526,0.113172188798652,0.123906310816513,0.094603038213966,0.140898838838511,0.0973714664667988,0.096904257124959,0.126892027300706,0.126195199897423,0.101697940188362,0.10351023957059,0.100495942951877,0.118005844831246,0.0919271270623763,0.0996124107681343,0.0938798167640452,0.124815258970044,0.0856045119620765,0.0858718571051763,0.098300864100617,0.107223221694713,0.139035105825284,0.107674118112069,0.100308556962835,0.152078519246071,0.110152862882263,0.115385920810974
"AT12",0.130163784185973,0.0993629090040584,0.104957539761697,0.158834133470979,0.0876181257269082,0.196847724115546,0.144038816817619,0.118173519118194,0.0948719166247754,0.130249245347426,0.112083612990023,0.126394742299523,0.190432180010599,0.103897140695663,0.136319839746479,0.101493735145976,0.12767956139385,0.137119623381042,0.100492573325202,0.156389320599936,0.0981707861079324,0.0915402632724108,0.135404499317796,0.102579459687073,0.0857611539310459,0.0968788532633155,0.128927865456597,0.156654702487263,0.153310302778711,0.136028317324377,0.0974672718079359,0.105756373338602,0.110672578160407,0.136671004251304,0.1171180105883,0.089819912123229,0.134519615833192,0.143180986940249,0.140291601814481,0.112323595025257,0.11719834521792,0.112810153517322,0.105992191951276,0.110399210859146,0.139955359160012,0.10926027928859,0.115393940766847,0.116597922800617,0.111175252683706,0.107097984245739,0.100902875627658,0.12144025710864,0.0972378242438577,0.0868664062696343,0.113757659117981,0.105531678887376,0.101094490169752,0.130061838709726,0.0908184297681859,0.0990644867149413,0.12158390991151,0.0844416847453087,0.132432901702832,0.0981398427617631,0.107909643489024,0.0955899453630993,0.191606275358384,0.097726651637611,0.094643604004953,0.114868696778313,0.104025970115151,0.106126080887744,0.136614119414183,0.108132453253615,0.100548452342657,0.109070171221641,0.131281427474327,0.0928336182639097,0.153032772402661,0.0958361404934744,0.0975285990652068,0.101931055708067,0.130093541484941,0.10280971891236,0.107790576962712,0.09785674638417,0.118549844014684,0.0980096534003714,0.0997130471784497,0.0932082305718118,0.127884630407416,0.080903613536987,0.095641138671767,0.101255004068612,0.106383895381846,0.124344082758828,0.108038928446573,0.105230441828138,0.151647689744923,0.116461720375315,0.115648803049052
"AT13",0.156263180903504,0.112193180623347,0.142889553060941,0.178474822632046,0.101233673823807,0.241312225319877,0.166159905391934,0.14749817291804,0.102133319371803,0.155585737338063,0.123128647313344,0.14990033726993,0.204537113763201,0.116429642247712,0.157179742719498,0.117208366750955,0.149299707388466,0.151702503253596,0.165590115646645,0.181985029119459,0.109168979096264,0.099344641126614,0.161752699409883,0.1056521443437,0.0965760329604833,0.100527833677565,0.148756382594994,0.19795215270535,0.17510035685834,0.197046286036005,0.10867689517276,0.10751807276263,0.119287223073785,0.163108690699177,0.128387431483495,0.106415383941112,0.158124681118406,0.164353465678776,0.164129390261542,0.124004253041225,0.130251718449137,0.134303048333831,0.113507159512445,0.113913991945648,0.163533959064937,0.125117059764576,0.140005640254409,0.125260603168524,0.134694168677285,0.128736476267344,0.125228636584765,0.147451026230328,0.102320711866294,0.130848839899677,0.125629768313098,0.128130680542027,0.119553812254703,0.138434288911132,0.0992815840116033,0.102277038460377,0.146335817011848,0.0987719434312735,0.139768314017764,0.106977253928647,0.136864148061529,0.104795686891875,0.22062578640462,0.119730194844316,0.102300196976889,0.135431136601794,0.124726017581051,0.109829811013877,0.199164921296568,0.140638401370171,0.116799435696508,0.129589536802872,0.146900443564093,0.0998942604455793,0.183005914905044,0.114954104612053,0.106130670465956,0.166024523283422,0.145657030753898,0.119214677736026,0.113071893995418,0.11965982627872,0.138930347876845,0.1008352717237,0.123956315044185,0.0978713477579445,0.129762371316493,0.101452561420653,0.0986266760182603,0.111462329177539,0.106471041021779,0.149142263157891,0.118991135873683,0.125560168868999,0.176784200110735,0.134173337888609,0.134459495006395
"AT21",0.153140722545622,0.116474966963573,0.18869734778597,0.144430550232747,0.100257545771411,0.179511116400135,0.177229821848915,0.157138149584613,0.122569690144767,0.167310123148694,0.148897018565502,0.174434048011184,0.201807955551922,0.128853707353634,0.168683000509157,0.126798420701945,0.159002528679269,0.145962010616094,0.158668301895659,0.17306097135326,0.112133969400423,0.115736945173481,0.136814222070944,0.120625271264254,0.107026309681673,0.115335193319834,0.156148682012122,0.217671252678349,0.214112479173896,0.174243897953487,0.140200142947452,0.116098705784514,0.140273895036337,0.160765473412366,0.147433597575236,0.113155332692456,0.22461021235562,0.179494176519321,0.170693190668486,0.132943515176218,0.141930651552322,0.146528888220718,0.1138472470768,0.124861260487905,0.194087494453254,0.123303202427975,0.155573284634291,0.175479232556837,0.152173389671848,0.144737584330819,0.155040322238007,0.164481519217186,0.104334355627237,0.159364435885521,0.139242090530172,0.135788561613521,0.115656121789557,0.155625857596277,0.114669754483484,0.114875591172828,0.166845615364282,0.10060126640282,0.121856710294893,0.123680787911164,0.147415676413236,0.129064570951968,0.27698288710868,0.142868221356661,0.122829358319113,0.14310082917031,0.123753301285425,0.139303100095567,0.170781235946353,0.12201443641413,0.131778610450497,0.138187280351276,0.136056860781398,0.124814188857305,0.216476369184995,0.109018709361302,0.0991009986322919,0.148977515573785,0.154364187672858,0.130895467664652,0.1436241305055,0.142376512397015,0.145385906862485,0.120480117553754,0.156620868960044,0.119860901798883,0.134287600968331,0.100122443599586,0.110687576230417,0.139982764392436,0.124676815349362,0.174213549526261,0.117307329663274,0.141725751327678,0.209603249101048,0.15509087376756,0.145768598856957
"AT22",0.14325624056904,0.112378093524275,0.137827249837368,0.131426411626368,0.099220529685847,0.148188188354125,0.156326723139678,0.128201361558021,0.111905632952693,0.132466871703947,0.12315740991404,0.146405142103647,0.176930673340699,0.105528608530328,0.15016897187926,0.113281683704808,0.13013654415469,0.132223941189416,0.135255784807646,0.151765365846342,0.111119785222177,0.109932292758601,0.126104702608954,0.11636057648168,0.099303371209409,0.105827252387763,0.128243685007399,0.197467121645654,0.169655000487401,0.147898284722799,0.116357756572721,0.115392703377168,0.122176729229268,0.152679066671925,0.128129219209484,0.113186724060462,0.164833433333257,0.153561474202992,0.157696403402522,0.115038594882928,0.129867464843111,0.12137414678226,0.107700734362989,0.120851027752951,0.164424509567803,0.110124662833471,0.124674989410277,0.162063495927638,0.138803501022384,0.132153811022145,0.128767728463917,0.1472967429953,0.100924756274558,0.131839208806939,0.13142519111069,0.123588237378022,0.107987702696724,0.139554940493112,0.112495051870222,0.113419354135603,0.156141167947848,0.0964515613953163,0.113344963274697,0.117506415205359,0.137055864047943,0.116950883750457,0.219487198350627,0.124003399411196,0.110312024812257,0.121431898192799,0.117014499406508,0.113300898890461,0.149916081178491,0.112749780400141,0.125749395744249,0.116867626628931,0.125558059950446,0.122831705910075,0.162763175906472,0.0980003313629587,0.0947368702873517,0.132935460827061,0.138703370834345,0.121921467502577,0.113891196392098,0.121366110820827,0.136443357423321,0.115916243087636,0.111131142121717,0.113014084749763,0.13314618601735,0.0960750058199208,0.0972457605214907,0.116906128793307,0.122906064760189,0.159191210571845,0.11657339811839,0.117490919910943,0.172415391080489,0.135078375909329,0.128908775409641
"AT31",0.123896295641187,0.0930865158800572,0.107484193740544,0.106008580785709,0.0826282644084955,0.117409601888362,0.115274752662961,0.101253774952892,0.096290250016382,0.107714393427688,0.111260789930548,0.126752441689955,0.133170418210222,0.106829762113836,0.101525440714502,0.0783938246756594,0.109210354079381,0.106794644267252,0.0944807557767938,0.11323816847732,0.101495140676258,0.0934031640733884,0.107844810484706,0.113084401238917,0.0819171609124952,0.0989343126487591,0.0980563681011688,0.130600797615767,0.129038663299971,0.116835122930729,0.0863581011144047,0.0986044458547476,0.108730314877342,0.126145387639949,0.113828378572285,0.0925607704662523,0.111752724588071,0.114589942102807,0.137446168271369,0.0830965859357227,0.117323962125616,0.109999434226376,0.100873785596347,0.0988785787991873,0.0843272708658432,0.0943413673783621,0.093025065132507,0.126721185275334,0.109617800779936,0.109937919162065,0.105391479979878,0.103294281915445,0.0980681239584809,0.0827305617984707,0.107198776948572,0.103983759949184,0.0883578878986765,0.117044125334216,0.0919063855517929,0.0951212241240365,0.115944955722033,0.0794205958099982,0.0981484650582297,0.0969042297072297,0.119989113207431,0.0925160433428617,0.166091316971154,0.105818436517096,0.0913338685888036,0.0905433829793901,0.0889480363533961,0.106412782673055,0.120465496784578,0.0767224496625258,0.0963837682623989,0.0805671780805639,0.100668140512533,0.102190559557727,0.132483498928361,0.0741395364348651,0.0826800245288991,0.0947616932681457,0.094368114402647,0.111994404893329,0.0999471025926035,0.0863171969445623,0.107711513759984,0.104426439523797,0.0800623872753233,0.0994051157622151,0.124891393316911,0.0743139249948515,0.0736939202803506,0.0886453182023002,0.116284591202963,0.135360652502008,0.111080696202411,0.0969309042833612,0.149897758872562,0.112905825506993,0.103965397950156
"AT32",0.208430480068314,0.147761782411942,0.247846681872382,0.212549495267456,0.138469691327188,0.212259567081257,0.241023796804673,0.186928290694628,0.164337565844788,0.217795076981474,0.20209874150146,0.210897350162123,0.249873725115744,0.177719718214364,0.256418870536213,0.178054094797371,0.198524739634855,0.189734190226127,0.235726440923416,0.262659947741297,0.130916288918356,0.163158337518437,0.206499037678342,0.162487807945421,0.159389844854269,0.139368971707608,0.200359162490562,0.31436840189417,0.278751871260656,0.225426241923987,0.189463155580345,0.155893485215469,0.174672777569975,0.209237765833001,0.19748936407813,0.151162266892059,0.260050997168373,0.239041289287713,0.243535059192248,0.218839646876999,0.197517768447609,0.190258223326368,0.159368660145941,0.194967801538618,0.289552614017669,0.152205790790324,0.223773016229598,0.231216081212647,0.200873516429981,0.173808612955695,0.196842605756782,0.219397651303936,0.154905035951876,0.262731159661916,0.167773638377908,0.209216659435386,0.17656280296658,0.22343019863099,0.126555581411554,0.135661340344952,0.231793047496784,0.148987729306421,0.17011124039038,0.150425361851907,0.192647763955958,0.178418751992282,0.363325822812944,0.19220090088433,0.172473745432103,0.208553554900826,0.165786131529261,0.172248152938766,0.240748860565882,0.174202051541323,0.162195932417461,0.184166567693085,0.212935405083312,0.151025193622281,0.283532856476856,0.182508488907744,0.119591010990885,0.191571793586314,0.214637877457124,0.179866388471987,0.153448752138862,0.19754079675823,0.200768583806811,0.141171575800071,0.206151794283655,0.135096455726649,0.147634532325162,0.146341574881946,0.139739369809007,0.222753212331108,0.128952493849738,0.200879298475988,0.162244372009328,0.195166648460847,0.236655175476378,0.181752231967223,0.194860922784367
"AT33",0.186003559477485,0.154182216118656,0.269912270417037,0.22371743257701,0.141730398869827,0.201755394920099,0.257199439407571,0.200645104048256,0.146476007325248,0.207072626348217,0.226187943320824,0.202144145014985,0.270378267515026,0.162793289467785,0.245661499154388,0.168608274201954,0.186062945150524,0.201158958485966,0.20444956222351,0.243174049902059,0.134194837993077,0.148824516654651,0.212435401339622,0.157195387811075,0.152445245940211,0.144071948698085,0.193586352760968,0.302641002823831,0.303973932163811,0.222233451517349,0.185843336739179,0.141353476425603,0.21364999759972,0.223986699431486,0.237187729465187,0.143169538103787,0.263480524065161,0.263883050012231,0.221546927759788,0.205290267303547,0.195812673887987,0.200357875921174,0.173667765874194,0.213761294561548,0.315171663435455,0.149239682365424,0.207690222494196,0.215737285990568,0.214929855743398,0.193207000071753,0.205167243906342,0.20733226953717,0.153445557824054,0.239892728140868,0.16577933638448,0.202946582350167,0.184739499312975,0.200588287059297,0.160996109516329,0.145254512507057,0.212295042267653,0.150972586263962,0.168726859889247,0.15364432213334,0.172102388451201,0.184756117523101,0.384352537698434,0.224096410104216,0.185090283952816,0.182080187768648,0.182256185751197,0.189708072384068,0.239591836905579,0.165312635453827,0.160301262083794,0.187174928855025,0.190205990806809,0.148478113536838,0.30227987697628,0.157268460740054,0.110327141335111,0.1750745555403,0.222638475153709,0.174572555721485,0.159214725673227,0.20233419645761,0.171422995516707,0.126526296725225,0.226479967524074,0.146615009563267,0.153078094848068,0.139727027658378,0.122750975510303,0.20152532776617,0.138840284757017,0.206144087485383,0.158242529804844,0.208572715169704,0.244357609404988,0.180163356155767,0.195253264827567
"AT34",0.188992483941705,0.149781530282882,0.261534350500453,0.22061999279401,0.148418181530902,0.185681311867227,0.231881987314067,0.204054668012058,0.147718394598744,0.197120267709248,0.230835506657012,0.198642070904793,0.254396419004221,0.164700810195373,0.226873322588741,0.145336756870664,0.190658536022373,0.173408244900516,0.199475831906773,0.231353024875625,0.146308025175979,0.157342506188498,0.203169713320705,0.158115071801898,0.160693772169116,0.150022228309666,0.196388246574784,0.280412754489528,0.284009483730048,0.215927738826335,0.179322762868448,0.142028805803619,0.215770457045102,0.220024168278288,0.248036738890055,0.159467554784158,0.256548677018815,0.252865412807902,0.238953576179854,0.200969549569485,0.196440145027792,0.196326876033625,0.175002371294049,0.213309736031129,0.243749176822955,0.148772923347469,0.201702669415717,0.221013354707874,0.205670187559402,0.192604859930508,0.194127983417229,0.192210530481503,0.17449894771924,0.201566249496979,0.161401590377178,0.201528574201771,0.185218384274055,0.189068553007598,0.169126114401828,0.146140379261228,0.200652676174745,0.146197421716671,0.168790499884618,0.145003550205804,0.181814059374543,0.18083346850244,0.360698106516035,0.209807879000239,0.184929896035561,0.168593921287233,0.183836384899306,0.187973956142441,0.226067662085005,0.162159091181321,0.161471672767614,0.18715615757729,0.176551909376472,0.14815543549166,0.291285593368005,0.161500167927373,0.107915901870086,0.159255820839122,0.216563451520651,0.175156091425224,0.151678156977651,0.202554282379521,0.165459273276645,0.126120547727288,0.198082474070705,0.152799664765487,0.154137325195498,0.145630269336721,0.112658392034246,0.190064575364868,0.142909760502934,0.207092381144696,0.162224541533776,0.197230721796664,0.265117080822091,0.174049771473162,0.190675205366902
"BAG1652",0.15565432878124,0.124099712992238,0.168098772515984,0.15071070270806,0.110370722762183,0.160560508884682,0.158182951553498,0.148952007490943,0.119965085582515,0.133124375496628,0.156733726752653,0.16040746571569,0.176084035522879,0.12524727666188,0.114995916067492,0.128484145006011,0.138052132090616,0.117133544632146,0.155629423920667,0.149575747679919,0.124062185875082,0.112092133906706,0.143450501056022,0.117733834927725,0.104159554696977,0.120321291339151,0.13386661383,0.18046934779849,0.183233491992569,0.169797664482481,0.11848871390784,0.12732185491661,0.135698920165824,0.162237292778291,0.133887784511472,0.118681150742766,0.161754137535311,0.148567333598244,0.16071364858431,0.123060366595257,0.142657955334726,0.15919211104322,0.119908193736868,0.113256056154889,0.109831219303353,0.140963519646011,0.127897060545544,0.152320671175493,0.12994233694188,0.146613746821227,0.129944797643372,0.116170895904903,0.105069244249382,0.115479130956643,0.133417515436501,0.140832409875265,0.120955762577099,0.12638158610353,0.121853836532791,0.118956716969319,0.166766890927467,0.109647156409374,0.121176485188084,0.108850356185253,0.148495204009052,0.110671483172311,0.209474758045082,0.113915686858245,0.107260802875425,0.13297502999922,0.144890189767143,0.117368480619784,0.149427610807906,0.120210178760845,0.155164916394821,0.0976163538330582,0.124171109536364,0.134732263681017,0.222191558912459,0.0984478729268402,0.113911389977123,0.144077388472993,0.11399554583576,0.133549428486095,0.120763750407322,0.121206801800997,0.146352825651368,0.117898065549236,0.107588905341885,0.12756430376707,0.135555202924074,0.105510326105928,0.116250721372457,0.131154393458883,0.127968969787569,0.162396996352112,0.131993710480984,0.119936390779347,0.214929802119563,0.135364090804835,0.135247285713964
"BAG1653",0.191783725153555,0.125616421242739,0.153072965342018,0.150400472726257,0.103537845572772,0.165449495368507,0.153816268483633,0.141707431465874,0.117239221739784,0.124388087244721,0.135158710983181,0.143581685885084,0.181124399630688,0.118435563883957,0.118045656393127,0.127894279508076,0.137880459575445,0.117344841274681,0.151839369438452,0.137485841526756,0.119573674800984,0.104957127926949,0.137026260731851,0.113695161525242,0.104643193896408,0.11144856615974,0.129564839122332,0.185349359440253,0.184810071130215,0.158427693616468,0.113421578977836,0.120334299785672,0.1248022373758,0.155565685680075,0.125475693782482,0.116649422702859,0.147216969905174,0.143472988217776,0.166805524003277,0.106001247084158,0.139058032668682,0.153589848456513,0.118633353427544,0.114945324240415,0.104526462358479,0.132148411157316,0.119128974330315,0.152079904060766,0.135631761497877,0.143425991847427,0.126880578181832,0.099280259761619,0.105622482013217,0.110644473276704,0.131472178669719,0.132498865830425,0.124213074058228,0.119644906622821,0.118859928315166,0.116403379189164,0.157233292388161,0.107233822304071,0.115915738406812,0.108192653335804,0.141860682031094,0.107129693396243,0.210729870910793,0.113537424002267,0.105080291817128,0.13879513182723,0.147663147976781,0.115129039117353,0.144256735607112,0.122582809680011,0.143125060295819,0.113287976315684,0.130898366969006,0.132114749112919,0.195006579016113,0.0968914348668233,0.113315852094491,0.137570894828925,0.115551339137653,0.126688391026505,0.119906755431851,0.127207281040326,0.135972472747522,0.113170538714078,0.106034032440503,0.113672986969719,0.135555202924074,0.0996502283928858,0.103467133316823,0.120638327205391,0.126256810019254,0.151502175024407,0.131930577526067,0.112546678236403,0.192931670233637,0.124070281785155,0.13118036656742
"BE10",0.274616359638834,0.209798532851046,0.21485255248804,0.315606590425786,0.222549701336102,0.273849913251865,0.252584788016146,0.235674425173441,0.188148854834669,0.235414667962602,0.231821614259257,0.283402052119723,0.277736047326581,0.257031976747695,0.362265789486808,0.214016859008552,0.277150294838206,0.28004880517022,0.252440515292408,0.320449258660401,0.190538015535155,0.186474034204474,0.341003001553992,0.207576945860499,0.179669551486144,0.170135239026904,0.241114557515228,0.29938230269408,0.30907025128831,0.328095674058101,0.237471478387615,0.281118513082339,0.215132376918542,0.265499032225423,0.203590149701835,0.236892057913652,0.313182771291007,0.277464717739573,0.180595423683425,0.184969039209576,0.236265331020755,0.268384464498645,0.218720992002936,0.183619945140705,0.115436803617354,0.251302242814634,0.273467627666541,0.205441949769183,0.189876153280925,0.241513129898724,0.219046763553578,0.214303620280478,0.211921386133457,0.213210366846001,0.198975202491341,0.21072111767993,0.244875924269518,0.264270239593549,0.177178987403909,0.194168469012962,0.244378228455784,0.198637644490903,0.26312540199424,0.188910041507474,0.263624815868699,0.190236983174172,0.241117533548111,0.20798085202485,0.194590879484097,0.333051515937368,0.240132995538282,0.177480714851471,0.34192100745083,0.259503932534064,0.198449108064505,0.216544148425738,0.197907060666339,0.17301697705004,0.277024961789516,0.192613876934294,0.210925846142479,0.239519443022625,0.24634918361192,0.213581924098841,0.228916309620552,0.215942450448294,0.26865511444583,0.203750123679601,0.152518420944522,0.189873584806026,0.250193926878238,0.197672324216523,0.196936180298497,0.200678753073128,0.194006705977539,0.293671031409503,0.217561618316263,0.227761262290381,0.326416768355146,0.337699262240446,0.235740143629065
